Tag Counts:

Tag,Count
Untagged,66608
sv_P4,327
email,368
sv_P3,343
sv_P1,345
sv_P2,339
web,307
database,331
sv_P5,316
backup,327
monitoring,294

Port/Protocol Combination Counts:

Port,Protocol,Count
14473,udp,2
44565,icmp,1
33097,udp,1
20186,icmp,1
23361,udp,2
47521,icmp,1
14848,udp,1
7395,udp,1
20546,udp,1
41050,icmp,1
46509,udp,2
62851,udp,2
12941,tcp,2
62308,udp,1
23001,icmp,1
3701,tcp,2
21610,icmp,1
15917,udp,1
28890,icmp,1
65499,udp,1
28996,udp,1
44308,icmp,1
56372,udp,1
22927,tcp,1
44373,tcp,1
3097,udp,1
23305,icmp,1
44888,icmp,1
43268,udp,1
7230,tcp,1
3716,udp,2
9069,udp,1
29710,tcp,1
52291,tcp,1
36635,icmp,1
15963,udp,1
51959,udp,1
12309,tcp,1
1154,tcp,1
53097,icmp,1
22873,udp,1
39309,udp,1
54190,icmp,1
51207,udp,1
59530,tcp,1
35082,icmp,1
24436,icmp,1
13868,udp,1
58637,icmp,1
52135,tcp,1
61274,tcp,1
20215,udp,1
20369,tcp,2
40437,icmp,1
63991,tcp,2
32505,tcp,1
16050,udp,1
29920,icmp,2
7198,udp,1
44280,tcp,1
46645,udp,1
46125,tcp,2
14958,icmp,1
59600,udp,1
20940,tcp,1
45474,udp,1
19998,tcp,1
36834,icmp,1
3618,udp,1
45254,udp,1
25928,tcp,1
35634,udp,1
40476,tcp,3
11760,icmp,2
13282,tcp,1
65262,tcp,1
27946,tcp,1
50274,tcp,1
6451,tcp,1
2842,icmp,1
47374,icmp,1
49539,icmp,1
56865,udp,1
18656,icmp,1
1854,icmp,2
47794,icmp,1
3644,tcp,2
62877,icmp,1
26857,icmp,1
8446,tcp,1
8037,udp,1
53418,tcp,1
23990,udp,1
23178,udp,1
16782,tcp,1
48197,udp,1
17157,icmp,1
8795,tcp,1
15884,tcp,1
47838,udp,1
24469,tcp,1
38930,tcp,1
7793,icmp,1
63682,udp,1
21673,tcp,1
40996,icmp,1
18090,tcp,1
58368,icmp,1
44496,udp,1
8151,udp,1
65434,udp,2
8836,icmp,1
54270,icmp,2
57371,udp,1
48768,udp,2
20605,tcp,1
23821,udp,1
59153,udp,1
60703,icmp,1
65515,icmp,1
44555,icmp,2
11666,udp,1
37292,icmp,1
25346,udp,1
44848,tcp,2
50925,icmp,1
27107,tcp,1
1852,udp,3
25408,icmp,1
33760,tcp,1
59940,icmp,1
30350,icmp,1
221,udp,1
63683,icmp,1
59704,tcp,1
53286,tcp,1
21935,udp,1
16969,udp,1
35549,icmp,1
49412,udp,1
50559,udp,1
43786,icmp,2
58072,icmp,1
16844,icmp,1
43530,icmp,2
5634,tcp,1
6166,tcp,1
53020,icmp,2
42812,icmp,1
37722,icmp,1
56493,udp,1
2741,icmp,1
8378,tcp,1
43960,udp,1
11345,icmp,2
62429,icmp,1
41327,tcp,1
39335,tcp,1
46659,udp,1
5455,tcp,1
10993,icmp,1
9622,udp,1
41562,udp,1
49746,tcp,1
63407,udp,1
25781,icmp,1
1542,tcp,2
38928,tcp,1
46946,icmp,1
24713,icmp,2
60689,udp,1
54498,udp,1
11825,udp,1
12712,tcp,1
40662,tcp,1
36874,udp,1
41385,udp,2
52977,udp,2
64340,udp,1
22180,udp,1
48548,tcp,1
47998,tcp,1
24924,udp,1
46018,tcp,1
9011,udp,2
33600,tcp,1
52439,udp,2
50779,tcp,1
15576,udp,1
18583,udp,1
29885,udp,1
58582,tcp,1
11040,tcp,1
19920,icmp,1
14161,tcp,1
25418,tcp,1
50952,udp,1
16786,tcp,1
16480,tcp,1
61803,tcp,1
36923,tcp,1
24580,udp,1
61978,udp,1
10810,tcp,1
53711,udp,2
51849,tcp,1
14582,tcp,1
3089,udp,2
12122,udp,1
40599,tcp,1
45581,udp,1
41636,tcp,1
561,udp,1
53845,udp,1
43038,icmp,3
39306,udp,1
21005,tcp,1
63297,icmp,1
27445,icmp,1
50365,tcp,1
56151,icmp,1
12934,icmp,1
57354,udp,1
24144,udp,1
12605,icmp,1
35051,udp,1
57821,icmp,1
22228,udp,2
25532,udp,1
5231,tcp,1
63751,icmp,1
54884,icmp,2
34689,icmp,1
60841,icmp,1
46314,icmp,1
21048,icmp,1
48698,icmp,1
26460,icmp,1
42258,tcp,1
16674,tcp,1
53665,icmp,1
49586,icmp,1
6415,icmp,2
61357,icmp,2
54078,icmp,2
43041,icmp,2
41542,icmp,1
54645,icmp,1
23357,tcp,3
58615,icmp,2
20903,udp,2
8895,udp,1
51478,icmp,1
26491,icmp,1
46702,tcp,2
59722,udp,1
42179,tcp,1
46964,udp,1
37069,icmp,1
9132,udp,1
22129,udp,1
51103,udp,1
13066,tcp,1
64005,tcp,1
22621,icmp,1
10574,tcp,1
43430,udp,1
32160,icmp,2
55750,tcp,1
56186,tcp,1
37600,tcp,1
31643,tcp,1
60075,tcp,1
23687,udp,1
1751,tcp,1
29948,udp,1
50452,icmp,1
56571,udp,1
34861,udp,1
61090,icmp,1
22484,tcp,2
16770,icmp,1
2734,udp,1
28909,udp,1
3200,tcp,1
51807,icmp,1
63402,tcp,1
45288,tcp,1
5182,udp,1
55141,icmp,1
60071,tcp,1
45496,tcp,1
64346,tcp,1
24601,tcp,1
37136,udp,1
21645,tcp,1
17982,udp,1
27294,udp,1
65230,icmp,1
45550,icmp,1
29122,udp,1
28960,udp,2
60286,tcp,1
53614,udp,1
20084,udp,1
35622,icmp,1
9533,udp,2
48438,icmp,2
8944,icmp,2
8117,udp,1
12778,udp,1
20143,icmp,1
28296,tcp,2
41551,udp,1
49922,udp,1
33398,icmp,1
11472,udp,1
47771,udp,1
47167,udp,2
40560,tcp,1
49350,udp,1
32288,tcp,1
52955,tcp,1
46369,udp,1
46103,udp,1
29102,tcp,1
54774,icmp,1
50715,udp,1
5822,tcp,1
11689,udp,1
3128,tcp,1
43185,icmp,1
5217,icmp,1
13974,icmp,1
37335,tcp,1
27896,udp,1
28052,icmp,1
20608,icmp,1
8895,icmp,1
51594,udp,1
53593,icmp,1
28216,icmp,2
51144,udp,1
27322,tcp,1
20384,tcp,1
22637,icmp,1
31527,udp,1
8824,icmp,2
4312,tcp,1
48945,tcp,1
8432,tcp,1
16812,icmp,1
61668,tcp,2
34642,udp,1
32754,udp,2
34930,icmp,1
63231,udp,1
309,icmp,1
34883,icmp,1
5099,udp,1
27989,udp,1
24716,icmp,2
10119,tcp,1
18436,udp,1
15010,tcp,1
58381,icmp,1
30018,icmp,1
33057,udp,1
44334,udp,1
14124,udp,1
22971,icmp,1
63309,udp,2
27846,udp,2
58157,tcp,2
926,udp,1
22220,icmp,1
41199,icmp,1
60437,icmp,1
46620,udp,1
16756,icmp,1
59029,udp,1
17877,icmp,1
25022,udp,2
62327,tcp,2
28144,icmp,1
41340,tcp,1
38955,tcp,1
62720,icmp,1
39868,icmp,1
9276,icmp,1
7757,icmp,1
19587,udp,1
53913,icmp,1
19561,udp,1
5832,udp,1
25758,icmp,2
30891,udp,1
13251,tcp,2
54261,tcp,1
15327,udp,1
16187,tcp,1
35830,tcp,1
35269,tcp,1
36666,icmp,1
39064,tcp,1
5439,tcp,2
26600,udp,1
31908,tcp,1
54234,tcp,1
25690,udp,1
54111,tcp,3
7222,icmp,1
7432,icmp,1
57947,udp,1
36365,icmp,1
3236,tcp,3
50391,tcp,1
55120,udp,2
34072,icmp,1
19004,icmp,1
24416,tcp,3
17399,icmp,1
36671,icmp,1
22763,icmp,1
52101,tcp,1
17136,icmp,1
6382,icmp,2
37688,tcp,1
42800,udp,1
5011,udp,1
53324,tcp,1
33480,udp,1
48886,icmp,1
14417,udp,1
41690,udp,1
45189,udp,1
19486,icmp,1
24233,tcp,1
19877,tcp,1
60078,tcp,1
6893,tcp,1
28952,icmp,1
35935,udp,1
61828,tcp,1
49088,icmp,1
20785,udp,1
44860,icmp,1
27718,tcp,2
17801,icmp,1
4659,icmp,1
6425,icmp,1
41731,udp,1
60796,tcp,1
12830,udp,1
18109,icmp,1
56033,icmp,1
24375,udp,1
9746,tcp,1
56473,tcp,1
58299,udp,1
15248,tcp,1
52676,icmp,1
64124,udp,2
10966,udp,1
261,icmp,1
41151,tcp,1
51805,tcp,1
10478,tcp,1
44606,udp,1
50490,udp,1
61269,tcp,1
60269,tcp,2
25263,tcp,1
937,tcp,1
19376,icmp,1
49673,icmp,2
56770,tcp,2
49798,udp,1
38840,tcp,1
53326,udp,2
23737,tcp,1
64982,tcp,2
33736,tcp,1
34928,udp,1
22249,udp,1
54075,udp,1
48580,icmp,1
6192,udp,1
19836,udp,1
18502,udp,1
38643,icmp,1
61026,udp,1
64910,icmp,2
22815,icmp,1
43685,tcp,1
46376,tcp,2
20000,icmp,1
61183,tcp,1
17885,icmp,1
17243,udp,1
21572,icmp,1
4415,icmp,1
35234,udp,1
50439,udp,1
15284,udp,1
45621,icmp,1
55932,icmp,1
27867,tcp,1
33767,tcp,1
1909,udp,1
48864,tcp,1
35808,udp,2
50009,udp,1
22993,tcp,1
5194,tcp,1
15831,udp,1
47294,tcp,1
37583,icmp,1
42146,icmp,1
48587,icmp,1
24900,udp,1
37186,tcp,1
65310,icmp,1
60760,tcp,1
3390,icmp,1
54093,udp,1
25794,icmp,1
6035,tcp,1
55650,udp,2
24692,tcp,1
63985,udp,2
11515,tcp,1
28745,tcp,1
50964,icmp,1
35405,tcp,1
43863,icmp,1
58919,udp,1
29036,udp,1
50436,udp,1
44854,icmp,1
43821,icmp,1
37851,tcp,1
15659,udp,1
25894,tcp,2
50902,udp,1
1857,icmp,1
36155,icmp,1
46845,udp,1
25934,udp,1
660,tcp,1
5475,icmp,1
30300,tcp,2
21753,udp,1
19976,icmp,1
16098,tcp,1
12198,udp,1
1486,tcp,1
8942,icmp,1
35697,icmp,2
26438,tcp,1
174,icmp,1
40266,tcp,1
21232,icmp,1
25129,icmp,1
26623,icmp,1
14305,icmp,1
52119,tcp,1
24492,tcp,1
43825,tcp,2
42533,tcp,1
57629,tcp,1
15088,icmp,1
20054,icmp,1
28328,icmp,2
40137,tcp,2
49959,icmp,1
60595,tcp,1
22685,icmp,1
5116,tcp,1
47120,udp,1
54796,icmp,1
5638,icmp,1
56233,tcp,2
60170,tcp,1
59126,tcp,1
1822,tcp,1
60705,tcp,2
34245,tcp,1
36489,tcp,1
65225,tcp,1
44014,icmp,1
22852,tcp,1
41164,icmp,2
21624,udp,1
12505,tcp,1
4760,udp,1
46921,tcp,2
64604,icmp,1
30930,tcp,1
65311,udp,1
40091,tcp,1
59340,udp,1
5404,udp,1
13751,icmp,1
7709,tcp,1
41024,udp,2
10703,udp,1
41619,udp,1
64193,icmp,1
25725,udp,1
22127,icmp,2
41229,tcp,1
42513,udp,1
6565,icmp,1
25514,udp,1
29465,tcp,1
64245,tcp,1
16732,tcp,1
61547,icmp,1
7860,icmp,2
65062,icmp,1
1214,tcp,1
36892,udp,2
16318,udp,1
10872,udp,2
49740,tcp,2
32928,icmp,1
43727,icmp,1
14732,icmp,1
15165,icmp,1
21378,icmp,1
3357,icmp,2
60927,tcp,1
10095,udp,1
4570,icmp,1
64572,icmp,1
31615,udp,1
59833,icmp,2
26903,udp,1
45217,icmp,1
33309,udp,2
7373,icmp,1
29522,tcp,1
62108,udp,1
56898,tcp,1
45653,icmp,1
58227,icmp,1
28313,tcp,2
10475,icmp,1
50217,icmp,1
1649,icmp,1
61536,tcp,1
18721,udp,1
41089,udp,2
13545,icmp,1
46044,icmp,1
26013,icmp,1
60275,udp,1
9064,icmp,1
61365,tcp,1
47587,udp,1
47490,icmp,1
10926,tcp,1
50420,icmp,1
31474,icmp,1
14986,udp,2
23185,tcp,1
33092,udp,1
12644,icmp,1
31574,tcp,1
51763,tcp,1
38961,icmp,1
51859,icmp,1
1501,icmp,1
30709,icmp,2
15104,udp,1
60093,icmp,1
1763,tcp,1
4952,udp,1
19742,tcp,1
19099,udp,1
2474,icmp,1
13160,tcp,1
55171,udp,1
5317,icmp,3
22574,udp,1
33607,icmp,1
50392,udp,1
64252,tcp,1
36268,icmp,1
34889,udp,1
10864,icmp,1
63822,tcp,1
15270,tcp,2
30548,udp,1
8556,icmp,1
34469,tcp,2
49214,udp,3
27624,tcp,2
50038,udp,1
46763,tcp,3
41985,icmp,1
63710,icmp,1
34813,icmp,1
13086,udp,1
62934,udp,1
17093,icmp,1
54449,udp,1
20711,tcp,2
43229,icmp,1
40154,icmp,1
3912,icmp,1
2128,udp,1
62691,tcp,1
11758,udp,1
12848,udp,1
53786,tcp,1
38055,tcp,1
52045,icmp,2
22007,icmp,2
7324,udp,1
45575,tcp,1
17646,icmp,1
29053,udp,1
51872,tcp,1
25248,udp,1
7168,tcp,1
38478,tcp,1
12290,udp,1
60231,tcp,1
52322,icmp,1
64906,icmp,1
7209,icmp,2
29670,udp,1
58316,udp,1
17820,icmp,1
33389,icmp,1
4560,tcp,1
16481,icmp,1
52629,tcp,1
32960,icmp,1
41772,icmp,2
60912,tcp,1
45651,tcp,1
13609,udp,2
5743,tcp,1
17672,icmp,1
11301,icmp,1
64761,tcp,1
56342,icmp,2
5103,icmp,1
14833,udp,1
10062,icmp,2
42307,icmp,1
61549,icmp,1
14738,icmp,1
15911,udp,3
52631,udp,2
42373,icmp,1
60577,udp,1
62578,udp,1
54585,icmp,1
63379,udp,1
62904,icmp,2
9235,tcp,1
12116,udp,1
57263,udp,1
52270,udp,1
51326,tcp,2
10492,tcp,2
1485,icmp,1
50612,udp,2
11055,tcp,2
64820,tcp,1
15337,udp,1
63605,udp,1
29691,udp,1
38947,tcp,1
64977,icmp,1
37533,udp,1
61686,udp,1
45205,udp,1
13888,udp,1
40684,udp,1
48284,tcp,1
54413,icmp,1
6268,udp,1
50671,udp,1
61798,udp,1
54674,icmp,1
24541,icmp,2
5604,icmp,1
20612,tcp,1
48816,tcp,1
11883,icmp,1
24729,udp,1
10624,tcp,1
17552,tcp,1
51874,icmp,1
51309,icmp,1
32819,icmp,1
40323,icmp,1
39681,udp,1
20287,tcp,1
2176,udp,1
6834,udp,1
38935,tcp,2
29635,tcp,1
56018,icmp,1
3160,tcp,2
40753,tcp,2
17932,udp,1
2970,icmp,2
54316,icmp,2
8213,udp,1
25337,tcp,1
37293,udp,1
4383,udp,1
41329,tcp,1
36413,icmp,1
53529,icmp,1
1975,udp,1
51980,icmp,1
9473,icmp,1
29359,icmp,1
5353,tcp,1
47973,tcp,1
289,tcp,1
37964,tcp,1
47946,tcp,1
708,udp,1
39220,icmp,1
518,tcp,1
29940,icmp,1
7143,udp,2
34463,udp,1
44583,icmp,1
18180,icmp,1
14443,udp,1
46317,tcp,1
53474,icmp,1
31612,icmp,1
33068,udp,1
62371,icmp,1
6152,udp,1
32881,udp,1
64929,icmp,2
54911,udp,1
9632,tcp,1
52582,udp,1
10172,udp,2
3305,icmp,1
24047,tcp,1
50352,icmp,1
5263,icmp,2
3546,tcp,1
51861,udp,1
30460,tcp,1
51235,tcp,1
53844,tcp,1
19034,tcp,1
12343,tcp,1
11041,icmp,1
45839,icmp,1
13610,udp,1
17502,icmp,2
58786,tcp,1
65108,udp,2
44029,udp,1
60775,icmp,1
55210,tcp,1
51618,icmp,1
32552,icmp,2
39075,tcp,1
50955,tcp,1
19243,udp,1
39968,udp,1
32074,tcp,1
58867,tcp,1
63705,tcp,1
61221,icmp,1
41925,udp,1
37596,tcp,1
58274,udp,1
28729,icmp,1
10796,udp,1
54826,tcp,1
60054,tcp,1
28852,tcp,1
19228,udp,1
13315,icmp,1
1149,icmp,1
11608,udp,1
1668,icmp,1
29474,tcp,1
60427,udp,1
61362,udp,1
33986,tcp,1
14824,udp,1
12614,udp,1
24087,tcp,1
11806,udp,2
8601,udp,1
52709,icmp,1
12876,icmp,1
9635,udp,1
41301,udp,1
2921,tcp,1
31222,udp,1
59471,tcp,1
51953,tcp,1
47592,tcp,2
62315,icmp,2
19266,tcp,1
29050,icmp,1
50334,udp,1
44934,udp,1
42658,tcp,1
60476,icmp,1
38288,udp,1
13031,icmp,1
16018,udp,1
48616,icmp,1
46431,tcp,2
42143,icmp,1
26706,udp,1
27478,udp,1
9009,tcp,1
1984,tcp,1
8778,udp,2
53544,udp,2
50376,tcp,1
17112,udp,2
57087,icmp,1
13915,tcp,1
41040,tcp,1
36345,tcp,2
40249,icmp,1
64626,icmp,2
28077,icmp,1
56515,tcp,1
43303,tcp,1
8784,icmp,1
24697,tcp,1
63135,udp,1
4229,udp,2
45148,icmp,1
61453,tcp,2
38812,icmp,1
10568,udp,1
47669,udp,1
19309,tcp,2
14153,tcp,1
13824,icmp,2
4168,udp,1
37505,icmp,1
19360,udp,1
51590,tcp,1
40515,udp,1
11586,icmp,1
38964,tcp,2
12222,udp,1
672,udp,1
27936,icmp,1
33362,icmp,1
46047,udp,1
54199,udp,1
8307,tcp,1
26277,tcp,2
30710,udp,1
15588,udp,1
2501,udp,2
26501,udp,1
19165,icmp,1
57225,udp,1
1795,udp,2
64983,tcp,2
5872,udp,2
18666,icmp,1
51294,tcp,1
3426,tcp,1
36092,icmp,1
49235,tcp,1
63316,tcp,2
12140,udp,1
50186,udp,1
56890,udp,1
32721,icmp,1
34493,udp,1
18170,udp,1
41144,icmp,2
50802,tcp,1
55666,udp,1
33187,tcp,1
1584,udp,1
16987,udp,2
24561,icmp,1
44093,tcp,1
44953,udp,1
42236,udp,2
28283,tcp,1
3863,icmp,1
11659,icmp,2
46519,udp,1
58565,udp,2
38236,icmp,1
25010,icmp,1
41217,tcp,1
37423,icmp,1
49232,udp,1
49507,icmp,1
50148,udp,2
51904,udp,1
10369,tcp,1
6469,udp,1
28934,tcp,1
39943,icmp,1
27871,udp,2
20077,icmp,1
30322,icmp,1
60781,udp,1
54364,tcp,1
2618,tcp,1
59769,tcp,1
24584,icmp,1
18722,udp,2
48751,icmp,1
51685,icmp,1
62412,tcp,1
26117,tcp,2
1179,udp,1
4531,udp,2
1242,icmp,1
51521,icmp,1
1978,tcp,1
55940,icmp,1
40998,tcp,1
53357,icmp,2
62200,icmp,1
27625,udp,1
57648,udp,1
22970,icmp,1
8966,icmp,1
54573,tcp,1
58026,udp,1
29926,udp,2
8986,icmp,1
17185,icmp,1
30412,udp,1
33103,tcp,1
22188,icmp,1
332,udp,1
30832,tcp,2
24028,udp,1
30324,tcp,1
1368,icmp,1
34456,tcp,1
341,udp,1
11678,tcp,1
10032,icmp,1
46690,tcp,1
58351,udp,1
37204,icmp,1
58923,icmp,1
27694,icmp,1
25098,tcp,1
8300,tcp,1
26134,udp,2
8188,icmp,1
56629,tcp,1
16004,icmp,1
25734,icmp,1
21444,tcp,2
32665,tcp,2
28931,udp,1
47919,icmp,1
54116,icmp,1
14679,udp,1
44935,icmp,3
1350,udp,1
52073,tcp,1
46844,tcp,1
18604,icmp,1
3148,tcp,1
40589,icmp,1
25866,tcp,2
34893,icmp,1
41841,icmp,1
22884,udp,2
5961,tcp,1
22577,udp,3
28380,icmp,1
23132,icmp,1
4147,udp,1
8328,udp,1
45564,udp,1
3537,tcp,1
17011,icmp,1
9990,tcp,1
32458,tcp,2
36342,tcp,1
47158,icmp,2
38915,icmp,1
15802,icmp,2
24411,udp,1
10711,icmp,1
55312,icmp,1
13858,udp,1
12459,tcp,1
61267,tcp,1
23198,icmp,1
59021,udp,1
44809,icmp,1
60651,udp,1
32980,icmp,2
36822,icmp,1
41368,udp,1
26200,icmp,1
33988,icmp,1
59850,udp,1
61767,tcp,1
28224,tcp,1
57721,tcp,1
34460,icmp,1
28823,udp,1
48784,udp,1
44742,udp,1
4113,tcp,1
55675,icmp,1
14676,tcp,1
41421,icmp,1
1761,tcp,1
4550,tcp,1
16305,tcp,1
46377,icmp,1
23747,icmp,1
4193,udp,1
5762,tcp,1
49673,tcp,1
17753,tcp,1
64561,icmp,1
4865,icmp,1
41086,udp,1
27770,udp,1
42947,tcp,2
43249,tcp,1
22288,udp,1
11574,icmp,2
46743,icmp,1
52452,icmp,1
23130,udp,1
2279,icmp,1
9653,udp,1
525,udp,1
5167,tcp,2
54047,tcp,1
53204,tcp,1
63563,tcp,2
31103,icmp,1
25720,tcp,1
44597,icmp,1
61696,tcp,1
42477,udp,1
20259,tcp,1
64369,icmp,1
10607,icmp,1
28999,tcp,1
22310,tcp,1
36535,udp,1
43489,udp,2
30860,udp,1
50283,icmp,1
35575,icmp,1
20145,udp,2
7474,udp,2
5316,tcp,1
38202,udp,1
868,icmp,1
10874,udp,1
11632,tcp,1
29813,tcp,1
60234,icmp,1
37255,tcp,1
48648,icmp,2
18431,tcp,1
58322,icmp,3
38476,icmp,1
15721,udp,1
27621,udp,2
10128,udp,1
5693,udp,1
33213,icmp,1
62084,tcp,1
18397,udp,1
19827,udp,1
8137,tcp,1
63031,udp,1
56004,udp,3
27291,udp,1
28733,tcp,1
14440,tcp,1
39835,icmp,1
22134,udp,1
46167,udp,1
25848,tcp,1
58290,icmp,1
32651,icmp,1
45715,tcp,1
61494,tcp,2
57005,tcp,1
4258,udp,1
8968,icmp,1
22422,tcp,1
26811,icmp,1
15779,icmp,2
46278,udp,1
28923,tcp,2
36741,tcp,1
39958,tcp,1
50648,icmp,1
4729,tcp,1
27117,udp,1
63000,tcp,1
52581,icmp,2
50153,tcp,1
57163,icmp,1
48858,udp,1
60220,tcp,1
19240,icmp,1
5719,tcp,1
35110,tcp,1
44276,icmp,1
5264,icmp,1
21674,icmp,1
46827,udp,1
27968,tcp,1
9346,udp,1
21545,icmp,1
43202,tcp,1
43605,icmp,3
65344,icmp,1
44850,tcp,1
4068,udp,1
25909,udp,1
3791,tcp,2
64206,udp,1
23347,icmp,1
3953,udp,1
2454,udp,2
35068,icmp,2
50893,tcp,2
13960,udp,1
19196,icmp,1
25171,icmp,1
7404,icmp,1
39709,icmp,1
10081,tcp,1
21061,udp,2
1174,udp,1
63905,tcp,2
42830,udp,2
50185,udp,1
6516,tcp,1
24686,tcp,1
30285,icmp,1
37306,icmp,1
51853,udp,1
38437,tcp,1
63715,icmp,1
34806,tcp,1
52912,icmp,2
4951,icmp,2
52110,udp,1
17752,tcp,1
30568,tcp,1
35754,tcp,1
43735,udp,1
58707,icmp,1
31814,icmp,1
38075,icmp,1
32217,udp,1
35461,icmp,1
544,tcp,1
33599,tcp,1
64127,udp,2
20604,tcp,1
14210,icmp,1
51128,tcp,1
24604,icmp,1
18858,tcp,1
9950,udp,1
27529,udp,3
689,icmp,2
3993,icmp,1
16533,icmp,1
19969,icmp,1
26442,tcp,1
42148,icmp,1
55295,icmp,1
40681,tcp,1
42754,udp,1
3430,icmp,1
13276,tcp,1
438,tcp,1
49984,icmp,1
27149,icmp,2
9162,icmp,1
22943,udp,1
54279,icmp,1
36662,udp,1
45579,tcp,2
18378,udp,1
57518,tcp,1
54520,udp,1
15873,icmp,1
47958,icmp,1
53343,udp,1
39330,udp,1
11001,icmp,1
19852,icmp,1
26698,tcp,1
27836,icmp,1
61392,icmp,1
34166,udp,1
32228,tcp,1
59479,tcp,1
16840,udp,1
56324,icmp,1
53919,icmp,1
62468,icmp,2
52936,tcp,1
33320,tcp,2
51520,udp,1
13291,icmp,1
13980,icmp,4
29087,tcp,1
61505,tcp,1
62764,udp,1
30739,icmp,1
58355,icmp,2
60712,udp,1
43814,udp,1
7351,udp,2
54660,udp,1
52829,udp,1
9704,icmp,1
16368,tcp,2
8614,tcp,1
63109,udp,1
57274,tcp,1
61411,udp,1
56015,tcp,1
31608,icmp,2
59230,tcp,2
60079,udp,1
55819,tcp,1
16526,tcp,1
11959,icmp,1
16487,icmp,1
26236,udp,1
52466,icmp,1
54280,tcp,1
14440,udp,1
62463,icmp,1
27078,tcp,1
55482,tcp,1
18804,udp,1
57173,udp,2
53996,udp,2
43923,icmp,1
17003,udp,1
57981,tcp,1
12736,udp,1
58286,tcp,1
57290,udp,1
50995,tcp,1
42455,tcp,1
13307,tcp,1
52951,icmp,1
52866,tcp,1
19014,icmp,1
5819,icmp,1
40045,udp,2
17824,udp,1
43843,udp,1
23051,tcp,2
58961,tcp,1
41148,udp,1
47109,udp,1
17303,icmp,1
31145,icmp,2
630,udp,1
29259,tcp,4
24255,udp,1
49462,icmp,1
62955,tcp,1
56855,icmp,1
61948,udp,1
23125,icmp,1
28508,tcp,1
59359,icmp,1
10828,tcp,1
18425,tcp,1
28468,tcp,1
10429,icmp,1
55006,icmp,2
50721,icmp,1
39837,tcp,2
24368,tcp,1
53160,icmp,1
27836,tcp,2
50691,tcp,1
11678,udp,1
25381,udp,1
54125,icmp,2
2229,tcp,1
20794,tcp,1
24267,icmp,1
26763,udp,1
35652,udp,2
28287,tcp,1
57864,udp,1
38944,udp,1
2567,icmp,1
44347,icmp,1
51211,udp,1
41716,tcp,1
57238,icmp,1
6013,udp,1
22430,icmp,1
32339,icmp,1
3050,icmp,1
29256,udp,1
62876,icmp,1
19136,udp,1
11626,icmp,1
6231,icmp,2
27488,tcp,1
5165,udp,1
60309,udp,1
17483,udp,1
54776,tcp,2
26646,udp,1
59825,tcp,1
11759,udp,1
44155,icmp,2
3391,icmp,1
60764,icmp,1
38151,udp,1
29414,tcp,1
34053,tcp,1
24343,tcp,1
38354,udp,1
2849,icmp,1
14888,udp,2
40471,icmp,1
46645,tcp,1
61845,udp,1
26806,tcp,1
5925,tcp,1
50201,udp,1
45633,tcp,1
46991,udp,2
46719,icmp,1
54457,udp,1
5272,udp,1
5366,udp,1
64565,tcp,1
60199,tcp,1
18962,tcp,2
53130,tcp,1
14134,udp,1
3430,tcp,1
22024,udp,1
38023,tcp,1
55839,tcp,1
8370,udp,1
51139,tcp,1
44178,icmp,1
65360,tcp,1
20720,tcp,1
15504,icmp,1
40888,udp,1
38741,icmp,1
8400,icmp,1
31837,tcp,1
5170,tcp,1
46435,icmp,1
43306,udp,1
11957,tcp,1
6609,tcp,1
24441,udp,2
38616,udp,2
50978,udp,2
63119,udp,1
24649,udp,1
8352,icmp,1
14252,icmp,2
6452,icmp,1
62004,tcp,1
14429,tcp,3
54745,udp,1
1085,icmp,1
53175,udp,1
4635,udp,1
48198,tcp,2
32253,icmp,1
11562,tcp,1
60973,udp,1
29886,tcp,1
7399,icmp,1
32726,tcp,2
65099,tcp,1
21833,udp,1
53202,tcp,1
56650,icmp,2
41498,udp,1
61588,udp,1
12973,icmp,2
35502,icmp,1
40321,icmp,2
56453,udp,1
16189,icmp,1
25280,udp,1
52265,udp,1
26819,udp,1
38589,udp,1
9628,tcp,1
62944,udp,1
3516,icmp,2
8526,udp,1
28883,icmp,1
19360,icmp,1
64031,icmp,1
42158,icmp,2
19022,udp,1
8687,udp,1
30008,tcp,1
63486,udp,1
19006,tcp,1
39830,icmp,1
25352,icmp,2
5260,icmp,1
6909,tcp,1
45848,icmp,1
52735,tcp,2
42708,tcp,1
11669,icmp,1
36891,udp,1
59617,tcp,1
2946,tcp,1
9679,udp,1
56062,udp,1
1809,tcp,2
4439,icmp,1
12660,udp,2
31610,tcp,1
47827,tcp,1
45364,udp,1
34426,udp,1
11575,icmp,1
27017,tcp,2
58014,udp,1
52550,tcp,1
25332,tcp,1
57825,udp,1
5472,tcp,1
34617,tcp,1
61995,icmp,2
31042,udp,1
34527,udp,1
31430,udp,1
61367,icmp,1
46242,icmp,1
24878,udp,1
24725,icmp,1
47146,tcp,3
2744,udp,1
52811,tcp,2
40566,icmp,2
21974,udp,1
36301,icmp,1
41896,tcp,1
58870,icmp,1
11571,tcp,1
577,icmp,1
37970,icmp,1
38059,tcp,1
4842,udp,1
31556,tcp,1
34904,tcp,1
16746,tcp,1
9560,tcp,1
4880,tcp,1
61518,icmp,1
47059,icmp,2
49306,udp,1
39902,icmp,1
20747,icmp,2
1740,udp,1
1762,tcp,1
24223,icmp,1
55336,udp,1
53392,udp,1
