# data generated for lookup table

dstport,protocol,tag
10687,iCMP,monitoring
54951,uDP,monitoring
21930,tCp,database
64074,UDp,sv_P2
23782,Tcp,sv_P1
10103,TCP,sv_P3
38770,iCMP,sv_P2
24479,UdP,sv_P4
24870,icmp,sv_P5
37161,ICMp,monitoring
49385,iCMp,email
26553,Udp,sv_P4
31492,TCp,sv_P1
30538,iCMp,sv_P3
48360,uDP,email
874,Udp,monitoring
21698,uDP,sv_P2
35682,icmp,backup
37493,iCmP,backup
60094,icmP,sv_P1
49549,TcP,sv_P5
1660,udp,backup
50051,TCp,sv_P4
38925,UDP,sv_P3
52823,tCp,monitoring
22038,udP,monitoring
47273,iCmp,monitoring
37662,TcP,email
12119,tCP,sv_P4
17131,udp,sv_P5
56773,Udp,sv_P4
4005,Udp,email
7844,UdP,sv_P2
30161,IcMP,email
32905,UDP,sv_P4
55289,uDP,sv_P2
21920,TCP,database
33044,udp,sv_P3
30586,ICMP,sv_P4
4938,tcp,sv_P5
48458,ICmp,sv_P2
8063,TCp,monitoring
45410,tcp,email
55499,IcMP,backup
10684,udP,sv_P4
49047,UDP,email
12447,tCP,monitoring
63366,tCp,backup
33003,tCP,sv_P1
31468,tCp,sv_P1
38160,ICmP,email
51086,UDP,sv_P2
18478,tcP,sv_P2
548,IcMp,sv_P3
10507,iCmP,sv_P1
52320,uDp,web
39408,uDp,database
25930,tCp,sv_P4
57666,Tcp,database
22958,IcmP,database
56664,uDP,sv_P4
56118,tCp,sv_P2
17543,ICMp,email
43572,IcMP,email
61902,Icmp,database
12010,UDP,sv_P1
46105,TCp,sv_P3
30155,tCp,sv_P4
43076,uDP,monitoring
4329,uDp,sv_P2
42641,UdP,backup
21565,uDP,sv_P1
9219,tCP,sv_P2
23162,Icmp,backup
10012,tCP,sv_P3
57859,iCMp,monitoring
62321,UDp,web
50036,icmP,web
15530,udP,sv_P2
8812,UDp,sv_P4
42185,uDp,backup
55217,tCp,backup
11707,UDp,monitoring
57163,TCP,sv_P1
36170,TcP,email
2245,Icmp,sv_P3
19113,tcp,sv_P4
22733,tcp,sv_P1
34331,Tcp,database
44497,iCmp,monitoring
12066,tCp,email
47289,tcp,monitoring
5323,uDP,sv_P2
50700,UDp,email
25775,icMP,sv_P5
18586,uDp,sv_P4
26207,iCMp,sv_P3
7638,TcP,monitoring
6308,tcP,database
51013,TCp,web
4805,UDP,sv_P1
51352,UdP,sv_P5
41926,udp,sv_P2
47899,UDp,sv_P3
48674,icmP,email
62880,UdP,sv_P5
27294,uDp,sv_P3
8871,Udp,monitoring
978,udP,backup
33786,iCmP,sv_P2
35728,TcP,monitoring
57312,tcP,email
2362,Tcp,database
56159,tCP,sv_P4
31384,tcp,sv_P3
32903,uDP,monitoring
7321,ICmP,sv_P3
19596,ICmp,backup
3002,tcp,database
41840,Tcp,sv_P5
46622,TCp,email
10343,TCp,web
6988,icMp,email
64515,IcMP,database
45990,tcP,monitoring
52071,tcP,email
39210,tCP,email
6082,tCp,monitoring
25529,udp,email
5175,UdP,sv_P5
36830,Icmp,web
4537,tCp,monitoring
33482,udP,sv_P4
48030,ICMp,email
33427,TcP,database
2952,tCp,sv_P5
5923,UDP,sv_P3
7284,Udp,sv_P5
47184,ICMP,sv_P2
25757,tCP,monitoring
18857,icmp,database
15680,UdP,email
23254,TCP,sv_P5
62420,icmp,email
11019,ICMp,sv_P1
10430,TcP,monitoring
2982,TCP,email
44726,icMP,database
31506,tCP,sv_P2
17454,TcP,sv_P3
19248,ICmP,sv_P2
45953,TCP,web
61502,tCp,backup
56567,TCp,sv_P1
7317,UDP,web
59891,iCMp,monitoring
12261,uDP,sv_P1
10629,uDP,email
3645,icMp,database
29031,TcP,sv_P2
55118,Tcp,database
60046,ICMp,monitoring
38512,ICMP,sv_P3
41268,tCp,sv_P3
41536,uDp,monitoring
23648,TCp,database
56196,Icmp,sv_P3
33333,tCp,database
15986,tCP,sv_P1
61970,UDp,database
27776,UDP,email
22790,uDP,sv_P3
31420,tCp,sv_P1
18869,icmP,backup
65197,tcp,sv_P2
64480,Udp,sv_P4
22880,udP,database
52846,udP,email
42630,iCMP,monitoring
40208,ICmp,email
25809,UDp,database
60098,TCp,sv_P5
21336,iCmp,database
22648,UDP,sv_P3
52996,icmp,sv_P5
49303,UDP,monitoring
5472,tCP,database
64885,tCP,backup
39266,uDp,sv_P1
42244,icmP,email
51221,tCP,email
12911,icmP,sv_P2
61852,TCP,sv_P1
64609,uDp,email
25174,Icmp,backup
52931,tcP,sv_P1
4440,Tcp,sv_P3
25712,IcMp,sv_P1
40882,uDp,backup
9031,icMp,monitoring
44524,uDP,web
35858,tcP,monitoring
63004,TCP,sv_P3
25925,Tcp,sv_P3
21630,TcP,monitoring
50842,tCP,backup
33171,Tcp,monitoring
23628,tCP,sv_P3
2941,tcP,email
14091,UDP,sv_P1
54110,tcp,web
57734,tcP,email
20937,ICmp,sv_P3
59076,uDP,sv_P2
27507,iCmP,email
22599,tcP,sv_P1
65471,tcp,web
22347,UDp,sv_P4
55459,tcp,sv_P1
31627,uDp,sv_P1
63442,UdP,web
17485,udP,sv_P4
12397,ICmp,sv_P2
35294,iCMp,web
47091,TcP,sv_P4
37608,TcP,email
19525,tcp,sv_P3
9925,iCMP,sv_P2
2111,ICMP,sv_P3
1142,udp,email
20801,uDp,sv_P3
2368,UDP,monitoring
3968,tcp,sv_P5
24654,iCMp,web
4735,ICmP,monitoring
15157,tcp,web
32315,Tcp,email
50483,udp,backup
8497,Icmp,sv_P3
40915,udp,sv_P2
30754,Udp,sv_P5
60298,IcmP,email
4418,ICMp,web
23279,uDp,sv_P3
13386,icmP,sv_P2
38587,UDp,email
625,Udp,monitoring
39202,UdP,web
25559,uDp,database
58949,Udp,email
38335,uDp,sv_P2
1331,iCMP,sv_P4
19742,iCMp,database
51045,udP,sv_P1
39275,ICMp,backup
55979,tcP,sv_P5
52247,iCmp,sv_P2
47562,icmp,web
59915,UdP,web
64912,udP,sv_P1
15083,UDp,sv_P1
26970,ICMP,database
5711,ICmP,sv_P2
23855,icMP,sv_P5
37165,ICMP,sv_P4
1923,uDP,sv_P5
22006,UDp,database
57548,tCP,sv_P3
20258,icMp,sv_P2
48670,iCMp,backup
4777,uDp,backup
11993,TcP,sv_P4
4314,iCMP,email
30998,TCP,sv_P2
46335,iCMP,sv_P5
49231,icMP,sv_P1
13818,icMp,email
13982,udP,sv_P3
11789,IcmP,sv_P1
50173,TCp,sv_P5
28170,Icmp,sv_P5
63397,UdP,web
4384,IcMP,backup
54100,UDP,sv_P3
15498,TCP,sv_P3
59028,ICmp,sv_P3
4222,Icmp,email
8716,IcmP,monitoring
43764,udp,backup
1828,ICMP,sv_P4
16975,iCmP,monitoring
21411,TCP,sv_P5
5342,tcP,database
29860,uDp,email
41676,IcMP,sv_P1
26786,uDp,sv_P5
61830,Tcp,web
38757,iCMp,database
34034,udP,backup
58080,ICMP,email
47459,ICmp,web
57416,tcp,sv_P3
28028,udp,sv_P5
57840,ICMp,monitoring
65404,tCp,sv_P1
14462,TcP,backup
7283,IcMp,monitoring
48210,IcmP,sv_P4
41016,UdP,monitoring
6960,udp,sv_P5
2707,TcP,email
32783,UDp,sv_P5
25704,TCp,sv_P5
36233,UdP,web
31032,TCp,sv_P2
444,TcP,email
32174,icmp,backup
22425,ICmP,sv_P1
27199,uDp,sv_P1
5843,uDp,sv_P4
27525,ICmp,monitoring
4936,IcmP,email
31585,tCP,monitoring
6753,Icmp,sv_P3
41446,UDP,backup
21091,TCP,sv_P4
41770,uDP,web
47432,tCp,monitoring
51848,icmP,backup
17227,ICmp,sv_P4
44247,udp,web
63934,iCMp,backup
63343,UDP,sv_P3
33923,icMP,web
29004,TCP,database
38710,tCp,sv_P5
33034,iCmP,email
57303,TCp,sv_P3
36009,icmp,database
54272,TCp,web
64072,UdP,email
10161,TCp,database
32443,uDP,database
60953,iCMP,sv_P2
60300,udp,sv_P3
29942,Icmp,email
40520,iCmp,web
31083,tCp,sv_P3
16735,tcP,email
59036,UdP,sv_P4
50230,Udp,sv_P2
38509,UDP,web
522,Udp,sv_P1
26662,udP,monitoring
43381,Tcp,sv_P5
9528,TCp,sv_P1
7011,tcP,sv_P4
9410,iCMP,web
59392,IcMp,sv_P3
2630,tcP,sv_P3
6116,UdP,backup
60969,iCmP,web
58634,ICMP,sv_P2
1545,tcP,sv_P3
65310,iCmp,sv_P4
20779,udP,email
45441,ICmP,sv_P3
44561,UdP,sv_P5
22794,UdP,email
52990,Icmp,backup
53003,iCmp,sv_P1
11814,TCP,web
31757,tCP,web
3553,ICmP,sv_P3
52771,tCP,backup
27847,tcP,sv_P2
62819,uDp,backup
7999,udP,email
745,Udp,sv_P1
54923,tCP,backup
45036,TcP,sv_P4
13780,TCP,sv_P4
63311,TCP,monitoring
62383,iCMp,monitoring
25403,IcMP,sv_P2
521,UDp,web
9426,uDP,sv_P2
34316,udp,monitoring
19473,IcmP,email
14053,tcp,web
13245,uDp,sv_P5
6636,icMp,web
35540,IcMp,sv_P4
60685,Icmp,monitoring
22137,tCP,monitoring
28656,TCp,email
53500,uDp,sv_P1
62964,tCP,sv_P5
51847,tCP,sv_P5
18712,Udp,web
63872,ICmp,sv_P3
46358,iCmp,sv_P5
36881,UdP,backup
15280,UdP,sv_P3
48027,tCp,sv_P4
9165,iCMP,email
30489,UDP,sv_P3
7292,tcP,monitoring
63950,tcp,database
60004,tCp,sv_P2
16057,TCp,monitoring
51926,tcp,sv_P2
31874,uDP,sv_P3
12651,iCmP,web
4904,TCP,email
25781,TCP,sv_P5
14365,TCP,sv_P5
1106,TcP,backup
58434,TCP,database
10085,tcP,sv_P5
42010,uDP,sv_P2
55982,UDP,sv_P2
51689,udp,database
15475,uDp,backup
39550,tcP,backup
44496,tCp,web
3659,tcP,sv_P5
40736,TCP,backup
246,ICMP,database
2117,udp,sv_P5
20571,UDP,monitoring
30699,UDP,sv_P4
45772,UDp,sv_P4
11860,tCp,sv_P5
52191,UDP,backup
33610,UdP,backup
26611,IcMp,sv_P3
48906,tcP,backup
54709,IcMp,sv_P4
32866,iCMP,sv_P1
36945,TCP,sv_P3
64516,UDp,monitoring
48079,tcP,sv_P2
24823,tCp,database
43321,tCp,sv_P1
48462,tCP,sv_P3
26954,iCMP,web
33018,TCp,sv_P2
62278,Udp,monitoring
58057,uDp,sv_P5
57225,IcMP,sv_P4
32054,tcp,sv_P5
14721,tcp,sv_P3
31375,TCp,sv_P4
64181,TCp,backup
39179,udP,email
64857,Tcp,sv_P2
49252,udP,web
46199,udp,database
64719,uDp,sv_P2
56246,uDp,sv_P5
13532,UdP,monitoring
60839,udP,sv_P4
53464,IcmP,web
65528,tCp,sv_P1
41225,uDP,email
26689,ICmP,web
38727,tCP,sv_P5
36143,tCp,sv_P2
64364,iCmp,web
51750,iCMP,email
8231,icMp,monitoring
26737,UDP,sv_P2
53325,uDP,sv_P2
17961,udp,sv_P5
34062,udP,sv_P3
64700,iCmp,sv_P1
64630,udp,sv_P2
21187,icMp,monitoring
15793,Udp,monitoring
23514,UDp,sv_P5
10177,uDp,sv_P3
42780,UdP,sv_P1
15209,udP,monitoring
4875,ICmP,sv_P3
61601,TCP,sv_P5
37234,TCP,sv_P2
58318,IcMP,database
42495,ICMp,sv_P1
55784,TCP,sv_P1
7021,TCp,sv_P1
25865,UDp,sv_P2
59210,Udp,sv_P2
59765,uDp,sv_P2
22837,iCMP,database
25547,icmP,sv_P4
52534,tCP,web
13636,udp,monitoring
19021,TCp,sv_P2
16565,udP,sv_P1
33546,uDp,sv_P1
13983,Icmp,sv_P5
38613,ICmp,sv_P3
15672,UDP,database
31006,icMP,sv_P4
40496,ICmP,sv_P2
45400,uDP,database
38068,iCMP,sv_P1
4852,TCp,sv_P1
3244,ICmP,sv_P2
59706,iCMP,email
55839,UdP,sv_P5
11623,tCp,sv_P5
60749,icMp,sv_P3
42067,IcMp,sv_P5
32661,ICMP,sv_P5
53372,uDP,monitoring
9835,UDP,database
18767,tCP,database
36256,tcp,sv_P3
63695,TCp,sv_P2
55157,icmP,sv_P5
33999,tCp,sv_P3
37891,iCMP,monitoring
36448,udp,sv_P1
5027,Udp,sv_P5
24274,TCP,email
31959,uDP,sv_P5
41534,TcP,sv_P3
22637,TCP,backup
54832,TcP,email
46153,udp,backup
55877,UDP,sv_P4
35867,TcP,sv_P1
46993,UDP,sv_P2
35755,tcP,email
23443,udP,database
40849,uDP,sv_P1
41830,Udp,sv_P1
21567,Tcp,sv_P2
9044,tCp,backup
5354,Tcp,backup
55152,tCP,web
1664,tcp,email
34778,icMp,backup
57343,IcmP,backup
28850,TCP,sv_P1
5028,TcP,email
20256,UdP,sv_P3
57489,iCmp,sv_P2
35696,ICmp,backup
33199,Tcp,database
9772,TCP,database
50999,TCp,web
35013,UdP,backup
5670,uDP,sv_P5
49326,UDP,backup
48899,iCmP,sv_P3
50908,TcP,sv_P5
26199,iCMp,sv_P2
31763,UDp,sv_P5
58740,ICMP,sv_P3
15051,tcp,database
47091,UdP,email
20969,ICmP,monitoring
62262,Icmp,database
30115,TCP,database
47549,Icmp,sv_P2
51947,tcP,sv_P4
18628,icmP,sv_P1
16034,udp,sv_P3
5958,TcP,sv_P4
43515,tcP,sv_P4
57668,uDP,backup
4233,udp,monitoring
23715,udP,sv_P4
62628,uDp,monitoring
60095,tcP,monitoring
44113,Tcp,backup
6929,TcP,web
25803,icmP,sv_P3
19512,icMP,database
24657,TCp,web
44597,tcp,web
39578,iCMp,monitoring
14216,udP,email
23702,iCMP,backup
5866,iCmp,monitoring
50053,tCP,database
27387,UdP,monitoring
12508,UDP,sv_P1
47514,tcP,web
10931,tCP,sv_P1
12529,udP,sv_P1
32364,tcp,sv_P5
35422,UdP,sv_P5
61494,UdP,sv_P4
60148,Udp,sv_P3
48328,ICmp,backup
27367,IcmP,monitoring
39807,Udp,sv_P1
41792,UDp,database
40093,Tcp,database
40414,Tcp,sv_P4
15090,tcp,sv_P5
8821,Icmp,email
2086,ICmp,web
758,IcMP,sv_P2
53109,Udp,database
30899,TcP,web
45953,ICMP,email
9465,TCP,sv_P1
58615,IcMP,backup
48807,tcp,email
25302,UDp,backup
7621,UDp,email
16734,uDp,web
7915,uDp,sv_P5
25298,TCP,database
32710,udP,web
35823,IcMp,sv_P4
2093,uDP,sv_P2
27694,tcp,sv_P4
29469,uDp,backup
25088,ICMp,monitoring
42137,tcp,email
15205,tCp,monitoring
13603,TCP,web
55838,udP,sv_P5
10944,Udp,sv_P3
32509,icMp,database
60969,uDp,monitoring
35883,Udp,sv_P4
14568,tcp,sv_P4
47489,udP,sv_P2
17957,icMP,email
29443,ICmp,web
59679,Udp,backup
55901,tCp,backup
44147,icMp,sv_P2
45741,tCP,monitoring
28388,tcP,database
46506,UDP,backup
591,TCp,sv_P3
48044,TCP,sv_P4
11883,udp,backup
7879,uDp,database
13671,UDP,backup
49066,ICmP,database
51305,IcmP,sv_P3
15751,iCmP,email
19244,iCMP,backup
23,tcP,sv_P5
9792,tCp,database
20935,TCP,web
23117,tcp,database
54940,UDp,sv_P5
48881,TcP,backup
43922,UDP,backup
61774,UDP,email
14153,icmp,sv_P5
16571,IcMp,email
32536,TcP,web
1708,TCp,sv_P3
54336,ICmP,backup
30078,uDp,web
40035,TCp,database
14000,uDP,sv_P2
39978,UdP,sv_P3
28467,icmP,sv_P2
35577,TcP,sv_P2
19714,ICMP,sv_P2
54307,ICmP,sv_P4
16681,iCmp,sv_P1
19418,ICMp,monitoring
17489,udp,sv_P5
5680,iCMp,sv_P1
18035,IcMP,sv_P2
56559,Udp,monitoring
48637,ICmp,sv_P2
45980,icmP,web
25485,Tcp,sv_P1
50708,icMP,sv_P2
14224,IcMp,database
59224,UDP,sv_P3
8212,udp,web
5973,UDP,backup
55214,tcP,database
39430,UDp,database
2454,ICMp,sv_P1
39727,UDp,sv_P3
29478,tcP,database
24419,ICMp,sv_P5
38535,UDp,sv_P2
30608,tCp,database
14209,icMp,sv_P1
25651,uDp,sv_P1
36133,IcMP,email
25356,icMP,email
23236,udp,email
3520,Icmp,sv_P5
22035,uDP,email
57723,tCP,database
8544,icMP,database
62845,uDp,sv_P3
63226,IcmP,web
35653,iCmP,sv_P5
16534,ICMp,sv_P4
14691,TcP,sv_P4
1261,tcP,sv_P3
8019,iCmP,sv_P5
28864,uDP,database
58310,iCMP,sv_P5
12461,TCP,backup
50530,iCmp,sv_P5
31211,TCp,monitoring
26408,Udp,sv_P3
50260,Tcp,sv_P1
7021,Tcp,database
7182,udp,database
31877,IcMP,backup
40002,ICmP,sv_P5
47743,uDp,web
22501,UdP,backup
33557,udp,sv_P5
47362,TcP,web
47936,udp,web
30520,tCP,backup
40295,Udp,sv_P3
1163,UDP,web
29056,tcP,sv_P4
20764,ICMP,sv_P5
26349,ICmp,web
52525,iCmp,sv_P5
48079,ICMp,sv_P4
17449,udP,email
17659,uDP,web
23114,Udp,monitoring
54146,iCmp,sv_P2
9449,udP,database
57520,ICmP,sv_P3
50064,TCP,email
7898,TCP,web
56837,IcmP,web
31838,TCP,monitoring
47562,Udp,sv_P3
19888,Udp,sv_P5
29137,TCP,web
65049,uDP,sv_P4
4165,tcp,backup
41372,Tcp,sv_P5
39172,tCp,sv_P4
55539,iCmp,sv_P1
60160,tCp,sv_P5
38144,tcp,backup
29181,tcp,sv_P3
11156,uDP,web
40450,tcP,sv_P5
46937,TcP,sv_P4
29378,tcP,sv_P4
24421,tCp,sv_P1
62020,iCmP,web
38159,uDp,sv_P2
58799,UDp,sv_P4
45746,tCp,sv_P3
26139,IcmP,database
60117,uDp,sv_P3
45228,ICMp,sv_P3
48163,iCMp,email
59454,IcmP,sv_P4
6580,tCp,backup
50185,IcMP,monitoring
15293,UDP,sv_P3
34644,uDp,sv_P1
59816,tCp,backup
63497,Udp,sv_P2
14005,IcMP,backup
57940,Udp,sv_P2
40385,ICMp,web
26482,tcP,sv_P1
45205,udP,sv_P3
54381,TcP,sv_P2
33000,IcMp,sv_P3
21087,udp,sv_P2
23716,ICmp,email
40940,ICMp,sv_P1
57437,uDp,sv_P2
43685,ICmp,email
17333,ICmP,backup
4770,icmp,sv_P1
24739,IcMP,web
61669,tcp,monitoring
17720,icMp,sv_P1
57685,icMP,sv_P1
12079,ICmP,sv_P4
4550,UDP,sv_P4
65103,uDP,database
7145,icMp,backup
16632,TCp,sv_P3
41227,tcP,sv_P2
18302,ICmp,sv_P4
39088,Udp,sv_P3
8954,iCMp,sv_P2
3171,udP,web
20666,tcp,sv_P3
52115,uDp,web
27132,tcP,sv_P4
46038,UDp,sv_P5
53972,UDp,sv_P2
51696,TcP,backup
49667,uDp,sv_P5
49958,uDp,backup
3843,Udp,sv_P2
56332,UDp,monitoring
51162,Udp,web
3411,tcp,database
60199,UdP,sv_P1
43882,IcMP,monitoring
40455,UDP,sv_P3
48242,udP,backup
20600,UdP,sv_P5
41610,uDp,sv_P2
19156,iCMP,backup
6446,UDp,monitoring
27705,TCP,sv_P2
16885,uDP,sv_P5
1529,UdP,sv_P3
63913,ICmp,sv_P1
2879,ICMP,sv_P5
51818,Tcp,web
9196,UdP,sv_P4
3612,icmp,backup
41792,Udp,sv_P2
43733,icMP,sv_P4
64995,ICMp,web
43105,iCmp,monitoring
38359,UDP,web
16099,icMp,sv_P4
244,UDP,sv_P4
13632,tcp,sv_P4
25702,UDP,email
60933,icmp,email
26079,UDP,backup
45241,iCMp,sv_P3
43606,tCp,sv_P4
45662,UDp,sv_P5
48126,tcP,backup
51977,udp,sv_P2
7633,ICmP,sv_P5
54925,UdP,sv_P3
39311,uDp,web
63637,iCmP,web
16237,UDP,sv_P1
47013,UdP,database
1378,icmP,sv_P3
28027,icmP,backup
28149,icmP,monitoring
12504,UdP,sv_P3
50791,iCMP,sv_P2
3395,iCMp,monitoring
6889,Udp,sv_P4
35014,IcMP,sv_P1
25471,icMp,database
39505,iCmp,sv_P2
55270,Tcp,monitoring
32747,icMp,web
29924,IcMp,email
59616,IcMP,sv_P4
50041,tCp,sv_P4
14779,Tcp,sv_P3
37383,ICMp,sv_P2
62156,ICmp,sv_P3
63001,Icmp,monitoring
29247,TCp,sv_P5
12805,UDp,sv_P3
28002,udP,database
30061,UdP,database
16143,udp,sv_P5
54805,TCP,email
27838,tCp,monitoring
54571,UDp,sv_P1
48604,udP,sv_P3
21137,tCP,sv_P2
1410,tCP,sv_P3
1951,icMP,email
35340,TCp,sv_P2
27313,ICMp,email
51868,udp,monitoring
58098,IcMp,backup
36731,tcp,database
13999,TCp,sv_P3
50944,TCP,sv_P1
22206,ICmP,backup
32426,Udp,sv_P2
48896,TcP,monitoring
61269,uDP,email
45331,iCMP,monitoring
200,TcP,backup
19502,TCP,web
39651,tCp,backup
14550,TCP,backup
40763,Tcp,monitoring
57574,TCp,sv_P5
8861,uDP,sv_P1
524,UDP,email
8674,icMp,sv_P4
11251,TCp,email
36196,ICMp,sv_P1
27702,udP,sv_P4
56832,iCmP,backup
37852,tCP,database
33393,iCMP,email
21767,ICmP,database
2493,TcP,sv_P4
59649,iCmp,email
54112,Udp,email
53608,udp,backup
14223,tcp,database
941,Icmp,monitoring
3647,ICMp,sv_P4
31867,iCmp,sv_P1
57896,IcMP,backup
49068,udp,monitoring
15618,Udp,sv_P4
24141,icMp,sv_P2
38393,tcP,sv_P3
42649,tcp,sv_P1
27924,UDp,sv_P1
49149,udP,backup
48893,icmp,database
2280,uDp,email
31811,UDP,sv_P1
18597,tCP,database
13563,uDp,backup
12306,tCP,sv_P3
50917,tcp,sv_P3
39827,Tcp,sv_P3
8069,ICmp,monitoring
16198,IcmP,sv_P4
6570,TCP,email
47102,UdP,backup
54046,tcP,sv_P5
63821,UdP,sv_P4
42018,Udp,sv_P5
48789,IcMP,sv_P1
48159,IcmP,sv_P4
34291,tCp,sv_P3
37285,tcP,sv_P5
27204,TCP,sv_P3
49238,uDp,sv_P2
26455,TCP,sv_P5
17648,IcMp,email
30059,ICMP,sv_P2
46947,Tcp,email
3167,uDP,email
62755,udP,sv_P4
52415,UDP,database
46881,tCP,monitoring
7720,IcMp,sv_P2
37560,TcP,sv_P1
36489,udp,email
28752,ICMP,email
52398,Icmp,backup
38096,UDP,sv_P4
8725,Tcp,sv_P3
3111,icMp,sv_P1
8480,UDP,sv_P1
20273,TcP,sv_P5
53390,icmp,sv_P1
13175,TCp,sv_P4
36181,ICmp,web
64985,IcMP,web
735,uDp,sv_P2
28754,Icmp,sv_P4
55500,icmp,database
1427,Udp,sv_P1
20278,tcP,sv_P2
33112,uDP,email
32718,UDp,sv_P3
48057,tCp,backup
32972,iCmP,backup
31032,UDP,email
29523,TcP,monitoring
57554,udP,monitoring
43073,uDP,email
42283,tCp,backup
2837,udp,email
55469,UDP,backup
27727,udP,sv_P4
36013,tcp,sv_P4
49668,Icmp,sv_P1
39604,uDP,monitoring
22085,Udp,backup
53630,TCp,monitoring
7503,udp,backup
4422,tcp,web
32649,TcP,sv_P2
47617,iCmP,web
39638,TcP,backup
63823,Tcp,database
34063,ICMP,sv_P2
14770,udP,email
15120,tCP,sv_P1
7922,ICmP,monitoring
60741,UDP,database
34967,uDp,sv_P5
34094,IcMp,sv_P4
47216,udp,backup
6432,UDP,email
46882,TcP,sv_P3
59757,TcP,monitoring
60293,ICmP,backup
49140,TCp,sv_P1
61523,icmP,email
15792,icmp,sv_P5
38445,uDP,backup
47476,udP,sv_P3
22998,UDp,sv_P3
38383,tcp,monitoring
63493,ICmp,sv_P2
42665,TCP,sv_P4
22403,Tcp,sv_P1
60210,uDP,sv_P1
65396,TCp,web
59624,tCP,monitoring
12478,ICMp,monitoring
38162,Tcp,web
57681,ICmp,email
27104,icMp,database
9981,tcP,monitoring
6355,tCp,sv_P4
15783,Udp,sv_P1
41917,tcP,sv_P3
3027,TcP,sv_P2
29898,IcMP,sv_P4
59421,iCMP,sv_P2
7794,tCP,sv_P4
38702,icmp,sv_P2
30432,uDp,database
57751,tCp,sv_P2
5427,udp,sv_P4
11054,tCp,backup
42509,icMp,sv_P5
60496,ICMp,sv_P1
61559,iCmP,database
32105,Tcp,sv_P5
41360,udp,database
12955,udp,email
8716,tCP,sv_P3
51941,TCP,sv_P2
9530,ICMP,email
4982,tcp,monitoring
19353,TCP,backup
41159,UDp,email
19953,tcP,backup
26280,UDP,database
61923,iCMp,sv_P2
65117,iCMP,sv_P4
21591,UDP,sv_P1
26487,UdP,database
38240,uDP,email
18789,TCp,database
8489,Udp,sv_P4
15840,Udp,sv_P2
62142,icMP,sv_P3
42035,uDP,web
63050,Tcp,sv_P1
62779,UdP,sv_P2
10246,UDp,backup
31709,icMP,sv_P2
56312,tCP,monitoring
61641,TCp,sv_P3
12812,UDp,sv_P4
6030,TcP,monitoring
45408,ICMP,sv_P2
11968,Udp,monitoring
8865,icmP,sv_P4
40253,TCp,email
4723,ICMp,sv_P3
64858,udP,backup
59076,TcP,monitoring
23896,uDp,web
56438,iCMp,sv_P3
26471,tcP,email
19246,Icmp,monitoring
39540,TCP,web
11859,iCmp,sv_P4
28476,TCP,email
6790,ICMp,database
14341,uDp,sv_P4
40044,TcP,sv_P5
45378,tcp,backup
3294,TCP,monitoring
50193,iCMp,sv_P5
57087,IcMp,sv_P5
9563,udP,backup
23558,uDp,monitoring
30146,iCMP,sv_P2
40469,ICMP,database
43061,Tcp,backup
43478,iCMP,sv_P1
50088,UDp,sv_P5
62690,tCP,sv_P4
6798,iCmP,sv_P1
62812,TcP,monitoring
39351,TCP,email
54616,iCmp,web
43327,tCP,sv_P3
47421,TcP,sv_P5
37729,ICmP,monitoring
30445,IcmP,monitoring
30738,TCp,sv_P3
35090,uDp,sv_P5
46287,udp,sv_P2
61060,icMp,sv_P4
16278,uDp,backup
24161,icmP,sv_P2
34397,uDP,backup
34834,ICmP,backup
26161,Tcp,sv_P3
15558,tcP,sv_P3
36859,Tcp,monitoring
52770,icMp,sv_P3
56304,tCp,sv_P2
20719,iCmP,sv_P5
38242,TCp,monitoring
3766,icmp,sv_P4
10108,ICmP,sv_P4
65458,tCP,email
40553,iCmp,web
30228,udp,sv_P3
16880,tcp,database
21293,udP,email
33828,udp,sv_P4
64726,ICMP,backup
15052,UDP,email
58183,iCMp,email
2342,tCP,sv_P3
57117,iCmp,database
21722,udp,backup
45386,ICmP,backup
35734,uDp,email
57412,uDp,sv_P5
23307,tcP,email
15944,TcP,sv_P5
37563,iCmp,sv_P4
60990,UdP,sv_P1
1392,TCP,email
46264,ICmP,sv_P1
22249,Udp,web
20600,iCMP,sv_P3
36671,UDp,sv_P1
26533,iCmP,sv_P3
38418,iCmP,email
63032,ICmp,backup
29264,uDP,monitoring
43306,udp,sv_P3
49924,uDP,web
45593,tcP,database
29702,tcP,sv_P3
45204,icMP,sv_P5
34884,ICmp,sv_P3
23915,ICMp,sv_P4
54913,Udp,sv_P2
42603,Udp,sv_P4
61038,udP,sv_P5
14687,IcMp,sv_P1
33339,tcP,backup
55469,iCmP,web
797,TcP,sv_P2
8086,ICmP,email
24166,TcP,email
21139,uDp,database
38692,tcp,database
1354,UDP,sv_P1
52561,uDP,web
47975,UDP,sv_P1
35820,udP,sv_P5
32082,Tcp,database
9965,IcMp,sv_P3
47822,UDP,database
11913,tCp,sv_P2
62981,TcP,web
55605,udP,monitoring
48084,TCP,email
5178,TCp,backup
34853,ICMP,email
19995,Udp,backup
45878,iCMP,sv_P3
2099,TcP,sv_P5
25896,Udp,backup
42658,ICMP,web
20544,TCp,web
7998,icmP,sv_P5
49404,UdP,sv_P3
59367,ICmP,database
60753,tcp,sv_P2
28407,TCp,email
49986,uDp,sv_P3
27973,udP,sv_P1
25996,ICMP,database
30517,iCMp,sv_P3
43276,UDp,web
4998,TcP,database
14565,UdP,web
